,Model,Length,Beam,Draft,Year,Type,Location,Asking,posted_at,Material,Hull_Type,Is_Mono,Is_Diesel,Motor_Type,Engine_Count,Is_Inboard,Year_Listed,Asking_Price_Adj
1548,Tartan T33,33.0,11.0,4.5,1981,cruiser,"Annapolis, Maryland",21800.0,2020-03-14,fiberglass ,monohull,1,1,inboard,1,1,2020,22824.16898818057
1549,Catalina - On Hold C-22,22.0,7.67,2.0,1988,daysailer,"Bradenton Florida, Florida",99999.0,2019-08-11,fiberglass ,monohull,1,0,outboard,1,0,2019,105988.6059446837
1551,AMF Paceship PY26,26.3,9.5,2.6,1980,cruiser,"Harsens island, Michigan",7000.0,2019-08-11,fiberglass ,monohull,1,1,inboard,1,1,2019,7419.276608893948
1552,C&C Redwing 30,30.23,8.9,4.6,1968,cruiser,"Army APG Edgewood Marina, Maryland",3900.0,2019-08-11,fiberglass ,monohull,1,0,inboard,1,1,2019,4133.596967812342
1554,Halman Horizon,31.0,9.0,4.5,1986,cruiser,"Elkton, Maryland",18500.0,2019-08-10,fiberglass ,monohull,1,1,inboard,1,1,2019,19608.088180648294
1555,Catalina 375,37.5,13.0,4.8,2009,cruiser,"Palm Beach County, Florida",160000.0,2019-08-10,fiberglass ,monohull,1,1,inboard,1,1,2019,169583.4653461474
1557,Tartan Marine Sparkman & Stephens 3000,30.0,9.0,5.0,1982,cruiser,"Fort Worth Boat Club Eagle Mountain Lake Fort Worth, Texas",15000.0,2019-08-09,fiberglass ,monohull,1,1,inboard,1,1,2019,15898.449876201317
1558,Beneteau 473,47.0,14.5,5.7,2005,cruiser,"Charleston, South Carolina",183000.0,2019-08-08,fiberglass ,monohull,1,1,inboard,1,1,2019,193961.08848965607
1559,Hunter 410,43.42,13.83,5.0,1998,motorsailer,"Bellingham, Washington",110000.0,2019-08-08,fiberglass ,monohull,1,1,inboard,1,1,2019,116588.63242547633
1560,Patterson custom trimaran,44.0,31.0,3.4,2001,racer,"Culebra Puerto Rico, Outside United States",240000.0,2019-08-08,composite ,trimaran,0,1,inboard,1,1,2019,254375.19801922108
1561,Catalina 28,28.0,10.17,5.25,1990,cruiser,"Chicago, Illinois",22000.0,2019-08-08,fiberglass ,monohull,1,1,inboard,1,1,2019,23317.726485095267
1562,Fulcrum Speedworks UFO,10.0,6.0,4.0,2018,daysailer,"Newbury, New Hampshire",6999.0,2019-08-07,fiberglass ,catamaran,0,0,inboard,1,1,2019,7418.216712235535
1563,SturDee cat catboat,14.4,7.0,10.0,1978,daysailer,"Southport, North Carolina",3800.0,2019-08-07,fiberglass ,monohull,1,0,outboard,1,0,2019,4027.6073019710007
1565,Endeavour E35,35.5,12.2,4.11,1984,cruiser,"Melbourne, Florida",35000.0,2019-08-07,fiberglass ,monohull,1,1,inboard,1,1,2019,37096.383044469745
1566,Beneteau 373,37.0,12.0,5.0,2007,cruiser,"Deale Maryland, Maryland",109000.0,2019-08-07,fiberglass ,monohull,1,1,inboard,1,1,2019,115528.73576706291
1567,Island Packet 37,38.5,12.2,4.6,1995,cruiser,"Jupiter, Florida",84900.0,2019-08-06,fiberglass ,monohull,1,1,inboard,1,1,2019,89985.22629929947
1569,Nordest Marine Crowther 63,63.0,31.0,5.2,1996,cruiser,"TAHITI, ",325000.0,2019-08-06,composite ,catamaran,0,1,inboard,2,1,2019,344466.4139843619
1570,Cheoy Lee Offshore31,31.0,8.8,6.2,1968,cruiser,"Shalimar Yacht Basin, Florida",18500.0,2019-08-06,fiberglass ,monohull,1,0,inboard,1,1,2019,19608.088180648294
1571,Islander 19,19.0,8.0,3.0,1982,daysailer,"Hampton bays, New York",3500.0,2019-08-06,fiberglass ,monohull,1,0,motorless,0,0,2019,3709.638304446974
1572,Gozzard Gozzard 36,36.9,12.0,4.9,1988,motorsailer,"Punta Gorda, Florida",74900.0,2019-08-05,fiberglass ,monohull,1,1,inboard,1,1,2019,79386.25971516526
1574,Island Packet Yachts Island Packet 27,27.0,10.6,3.8,1985,cruiser,"North East, Maryland",32500.0,2019-08-05,fiberglass ,monohull,1,0,inboard,1,1,2019,34446.641398436186
1577,Tremolino T-Gull 23,23.0,18.0,4.0,2001,cruiser,"Burlington, Wisconsin",13000.0,2019-08-04,fiberglass ,trimaran,0,0,outboard,1,0,2019,13778.656559374476
1578,Bayfield Yachts 32 Cutter,32.0,11.0,4.0,1987,cruiser,"Goderich Ontario Canada, Outside United States",22000.0,2019-08-04,fiberglass ,monohull,1,1,inboard,1,1,2019,23317.726485095267
1580,Catalina 30 MKII,30.0,10.9,3.1,1989,cruiser,"Port Clinton, Ohio",22500.0,2019-08-03,fiberglass ,monohull,1,1,inboard,1,1,2019,23847.674814301976
1581,West Wight Potter 19,19.0,7.6,3.7,2001,cruiser,"Dagsboro, Delaware",6900.0,2019-08-03,fiberglass ,monohull,1,0,outboard,1,0,2019,7313.286943052606
1583,Catalina Catalina 30 Tall Rig,30.0,10.8,4.6,1987,cruiser,"Tarpon Springs, Florida",29900.0,2019-08-02,fiberglass ,monohull,1,1,inboard,1,1,2019,31690.910086561293
1585,Ranger Ranger 29,29.0,9.0,4.5,1976,racer,"Midland, Michigan",9900.0,2019-08-01,fiberglass ,monohull,1,1,inboard,1,1,2019,10492.97691829287
1587,Wauquiez Centurion 45,46.17,13.31,7.71,1992,racer,"Oahu, Hawaii",158500.0,2019-07-31,fiberglass ,monohull,1,1,inboard,1,1,2019,167993.62035852726
1588,Prindle Catamaran 18,18.0,7.0,1.0,1982,racer,"Boca Raton, Florida",1200.0,2019-07-31,fiberglass ,catamaran,0,0,motorless,0,0,2019,1271.8759900961054
1589,Herreshoff Meadow Lark,33.0,8.5,1.3,1960,cruiser,"Cottage Grove, Oregon",4990.0,2019-07-31,wood ,monohull,1,0,motorless,0,0,2019,5288.884325482972
1590,Beneteau 31,31.0,11.3,5.11,2009,cruiser,"Tennessee River Alabama, Alabama",75000.0,2019-07-31,fiberglass ,monohull,1,1,inboard,1,1,2019,79492.2493810066
1592,Sunfish Sunfish,14.0,4.5,1.0,2007,daysailer,"Sloatsburg, New York",2700.0,2019-07-31,fiberglass ,monohull,1,0,motorless,0,0,2019,2861.7209777162375
1593,Nacra 6.0,20.0,8.5,3.18,1994,daysailer,"Lewisville, Texas",4995.0,2019-07-31,fiberglass ,catamaran,0,0,motorless,0,0,2019,5294.183808775038
1594,Beneteau 40cc,40.0,12.9,5.6,1997,cruiser,"Currently in Stuart, Florida",84900.0,2019-07-31,fiberglass ,monohull,1,1,inboard,1,1,2019,89985.22629929947
1595,ODAY O'DAY 25 centerboard,25.0,8.0,6.4,1977,cruiser,"HARBOR BEACH, Michigan",4600.0,2019-07-31,fiberglass ,monohull,1,0,outboard,1,0,2019,4875.524628701738
1597,Catalina 320,32.0,11.7,6.0,1994,cruiser,"Long Beach, California",56000.0,2019-07-30,fiberglass ,monohull,1,1,inboard,1,1,2019,59354.21287115158
1598,Beneteau 361,36.42,12.5,4.5,2002,cruiser,"San Diego, California",84000.0,2019-07-30,fiberglass ,monohull,1,1,inboard,2,1,2019,89031.31930672738
1599,Catalina 27 C27,27.0,8.0,4.0,1983,cruiser,"Port Huron MI, Michigan",8000.0,2019-07-30,fiberglass ,monohull,1,1,inboard,1,1,2019,8479.17326730737
1600,Wright Yacht Company Inc Allied Seawind MK II,32.0,10.6,4.6,1977,cruiser,"Lake City, Minnesota",36200.0,2019-07-30,fiberglass ,monohull,1,1,inboard,1,1,2019,38368.25903456585
1601,Catalina 26 HP M25xpb Diesel C-30,30.0,10.8,5.25,1982,racer,"Essex, Connecticut",12150.0,2019-07-30,fiberglass ,monohull,1,1,inboard,1,1,2019,12877.744399723068
1602,Stuart Rhodes 19,19.0,7.0,1.0,2003,cruiser,"Mystic, Connecticut",15500.0,2019-07-30,fiberglass ,monohull,1,0,outboard,1,0,2019,16428.398205408026
1603,Marine Concepts Seapearl 21,21.0,5.5,0.5,1994,daysailer,"Bedford, Virginia",3800.0,2019-07-30,fiberglass ,monohull,1,0,motorless,0,0,2019,4027.6073019710007
1604,HUNTER Hunter Marine 27,27.0,9.25,4.25,1980,cruiser,"Guntersville, Alabama",5000.0,2019-07-30,fiberglass ,monohull,1,1,inboard,1,1,2019,5299.483292067106
1605,Halman 20,20.0,7.9,2.8,1978,cruiser,"Lorton Va, Virginia",3500.0,2019-07-30,fiberglass ,monohull,1,0,outboard,1,0,2019,3709.638304446974
1607,cape dory 25,25.0,7.0,3.0,77,cruiser,"Huntington, New York",6750.0,2019-07-30,fiberglass ,monohull,1,0,inboard,1,1,2019,7154.3024442905935
1608,Aura Yachts AURA 57,57.0,17.06,9.02,2020,racer,"Bursa - Turkey, Outside United States",1150000.0,2019-07-30,aluminum ,monohull,1,0,inboard,1,1,2019,1218881.1571754345
1609,Menger Catboat,23.0,10.6,2.3,2003,cruiser,"Naples, Florida",38000.0,2019-07-29,fiberglass ,monohull,1,1,inboard,1,1,2019,40276.073019710006
1610,Blue Water Yachts Vagabond 47,47.0,13.5,5.5,2017,cruiser,"Jacksonville, Florida",395000.0,2019-07-29,fiberglass ,monohull,1,1,inboard,1,1,2019,418659.18007330137
1614,Sabre 28 Mark I,28.0,9.0,4.6,1973,cruiser,"Annapolis, Maryland",7500.0,2019-07-26,fiberglass ,monohull,1,0,inboard,1,1,2019,7949.224938100659
1615,Rondar Boats Viper640,21.0,8.0,6.0,2015,cruiser,"Fort Walton Yacht Club, Florida",21500.0,2019-07-26,fiberglass ,monohull,1,0,inboard,1,1,2019,22787.778155888558
1618,Tartan Yachts T-33,34.0,10.96,4.46,1980,racer,"Wickford, Rhode Island",31000.0,2019-07-25,fiberglass ,monohull,1,1,inboard,1,1,2019,32856.79641081605
1620,MacGregor 222,22.0,7.3,1.5,1983,cruiser,"Keeseville, New York",3800.0,2019-07-24,fiberglass ,monohull,1,0,motorless,0,0,2019,4027.6073019710007
1621,Island Packet 26 Mark II,26.0,10.6,2.6,1983,cruiser,"Titusville, Florida",15900.0,2019-07-24,fiberglass ,monohull,1,1,inboard,1,1,2019,16852.356868773393
1624,Bob Perry Cape George Custom designed and built,44.7,13.0,7.0,1985,racer,"Anacortes, Washington",110000.0,2019-07-24,fiberglass ,monohull,1,1,inboard,1,1,2019,116588.63242547633
1626,Shock 23.5/hyrokeel,24.0,8.3,2.5,1988,cruiser,"Kenlake, Kentucky",11500.0,2013-04-26,fiberglass ,monohull,1,0,outboard,1,0,2013,13376.52442296218
1627,Honor Marine Drascomb Driver,20.0,10.0,3.5,1986,daysailer,"Northfield Mass, Massachusetts",3100.0,2013-04-26,fiberglass ,monohull,1,0,inboard,1,1,2013,3605.845714015892
1628,Herreshoff 12 12 Doughdish Gaff-rigged Sloop,15.9,5.9,2.5,1995,daysailer,"West Falmouth, Massachusetts",23000.0,2013-04-25,fiberglass ,monohull,1,0,motorless,0,0,2013,26753.04884592436
1629,Ericson 26,26.0,7.75,4.25,1974,cruiser,"Washington, North Carolina",900.0,2013-04-25,fiberglass ,monohull,1,0,motorless,0,0,2013,1046.858433101388
1630,Ericson 27,27.0,9.1,3.11,1978,cruiser,"Washington, North Carolina",12000.0,2013-04-25,fiberglass ,monohull,1,1,inboard,1,1,2013,13958.11244135184
1631,PrindelNacra P 18,18.0,8.0,1.0,1985,racer,"Bay Shore, New York",3000.0,2013-04-25,fiberglass ,catamaran,0,0,inboard,1,1,2013,3489.52811033796
1632,hunter sloop,27.0,9.8,4.0,1977,cruiser,"palmetto, Florida",7000.0,2013-04-25,fiberglass ,monohull,1,1,inboard,1,1,2013,8142.23225745524
1634,MacGregor Power sail,26.0,8.0,7.0,1993,cruiser,"10149 Imperial Street Chilliwack BC Canada, Outside United States",17000.0,2013-04-24,fiberglass ,monohull,1,0,outboard,1,0,2013,19773.992625248437
1636,Catalina Mark II,22.0,8.3,2.5,2007,racer,"Nevada City, California",27500.0,2013-04-22,fiberglass ,monohull,1,0,outboard,1,0,2013,31987.341011431297
1637,Seidelmann racecruiser,25.0,9.5,4.5,1978,cruiser,"Great Sacandaga Lake, New York",3900.0,2013-04-21,fiberglass ,monohull,1,0,outboard,1,0,2013,4536.386543439347
1638,Hake Seaward Fox,19.0,8.0,1.67,2001,daysailer,"Island Lake of Novi, Michigan",12000.0,2013-04-21,fiberglass ,monohull,1,0,outboard,1,0,2013,13958.11244135184
1641,O'Day 20,20.0,7.0,4.0,1978,daysailer,"Destin, Florida",4500.0,2013-04-21,fiberglass ,monohull,1,0,outboard,1,0,2013,5234.29216550694
1642,Bruce Askew Steel Pilothouse Expedition world cruiser,58.0,16.0,3.1,1999,cruiser,"Kota Kinabalu Malaysia, Outside United States",750000.0,2013-04-21,steel ,monohull,1,1,inboard,1,1,2013,872382.02758449
1645,C&C 33mk1,33.0,10.6,5.0,1981,cruiser,"West palm beach, Florida",25000.0,2013-04-20,fiberglass ,monohull,1,1,inboard,1,1,2013,29079.400919483
1649,Catalina 25,25.0,8.0,4.5,1984,cruiser,"Glen Cove, New York",5000.0,2013-04-19,fiberglass ,monohull,1,0,outboard,1,0,2013,5815.8801838966
1650,Marlow Hunter Marlow Hunter 27,27.0,9.11,3.6,2013,daysailer,"Legend Yacht Sales 7366 Edgewood Rd Annapolis, Maryland",89794.0,2013-04-19,fiberglass ,monohull,1,1,inboard,1,1,2013,104446.22904656226
1651,Hunter Hunter 36,36.0,12.0,6.5,2009,cruiser,"Legend Yacht Sales 7366 Edgewood Rd Annapolis, Maryland",155000.0,2013-04-19,fiberglass ,monohull,1,1,inboard,1,1,2013,180292.2857007946
1652,Hunter Hunter 33,33.0,11.5,4.5,2006,cruiser,"Legend Yacht Sales 7366 Edgewood Rd Annapolis, Maryland",85000.0,2013-04-19,fiberglass ,monohull,1,1,inboard,1,1,2013,98869.9631262422
1653,Marlow Hunter Hunter 33,33.0,11.6,5.6,2013,cruiser,"Legend Yacht Sales 7366 Edgewood Rd Annapolis, Maryland",147990.0,2013-04-19,fiberglass ,monohull,1,1,inboard,1,1,2013,172138.42168297156
1654,Irwin Sloop,28.33,8.0,2.7,1971,cruiser,"Lower Florida Keys, Florida",6500.0,2013-04-18,fiberglass ,monohull,1,0,inboard,1,1,2013,7560.64423906558
1655,watkins sea wolf,32.6,10.2,4.0,1982,cruiser,"Oconto, Wisconsin",24800.0,2013-04-18,fiberglass ,monohull,1,1,inboard,1,1,2013,28846.765712127137
1656,Watkins ,27.0,10.4,3.9,1979,daysailer,"Key Largo, Florida",12500.0,2013-04-17,fiberglass ,monohull,1,1,inboard,2,1,2013,14539.7004597415
1658,Pearson 303,30.3,10.9,4.5,1983,cruiser,"Marblehead, Massachusetts",22000.0,2013-04-16,fiberglass ,monohull,1,1,inboard,1,1,2013,25589.87280914504
1659,Griffin Classic Boats Christmas Cove Hodgdon  21,21.0,5.9,3.5,2008,daysailer,"Geelong Australia, Outside United States",19000.0,2013-04-16,composite ,monohull,1,0,motorless,0,0,2013,22100.34469880708
1661,Beneteau oceanis44cc,44.0,13.0,6.0,1997,cruiser,"CROATIAISTRIEN, ",110000.0,2013-04-16,fiberglass ,monohull,1,1,inboard,1,1,2013,127949.36404572519
1662,Fiskars of Finland Finnsailer,35.0,10.6,3.8,1972,motorsailer,"Sarnia Ont lake Huron, Outside United States",48000.0,2013-04-15,fiberglass ,monohull,1,1,inboard,1,1,2013,55832.44976540736
1663,Hunter 40.5,41.0,13.4,6.3,1995,cruiser,"North East, Maryland",82000.0,2013-04-15,fiberglass ,monohull,1,1,inboard,1,1,2013,95380.43501590424
1664,Able Shipyard Able 20,20.0,7.3,2.5,1978,cruiser,"Hartford area, Connecticut",5000.0,2013-04-14,fiberglass ,monohull,1,0,outboard,1,0,2013,5815.8801838966
1665,O'Day 272,27.0,9.0,2.11,1986,cruiser,"Hingham, Massachusetts",8000.0,2013-04-14,fiberglass ,monohull,1,0,outboard,1,0,2013,9305.40829423456
1667,Pearson 32,32.0,10.6,5.6,1979,cruiser,"San Diego, California",24500.0,2013-04-13,fiberglass ,monohull,1,1,inboard,1,1,2013,28497.81290109334
1668,MacGreggor 26X,26.0,7.1,9.0,2003,cruiser,"Eureka, California",18000.0,2013-04-11,fiberglass ,monohull,1,0,outboard,1,0,2013,20937.16866202776
1670,ALOHA 8.5,28.0,9.5,4.4,1983,motorsailer,"Ivy Lea Ontario, Outside United States",14500.0,2013-04-11,fiberglass ,monohull,1,1,inboard,1,1,2013,16866.05253330014
1671,wegu rubin,23.0,7.35,34.0,1978,racer,"yacht club ottawa ontario canada, Outside United States",4500.0,2013-04-11,fiberglass ,monohull,1,0,outboard,1,0,2013,5234.29216550694
1674,Catalina 27,27.0,8.5,4.0,1980,cruiser,"Norwalk, Connecticut",5000.0,2013-04-09,fiberglass ,monohull,1,1,inboard,1,1,2013,5815.8801838966
1675,MacgreggorVenture ,22.0,8.0,2.0,1970,daysailer,"Port Jefferson, New York",2000.0,2013-04-08,fiberglass ,monohull,1,0,outboard,1,0,2013,2326.35207355864
1679,Precision 165,16.5,7.2,1.9,2001,cruiser,"Rockland County, New York",6000.0,2013-04-07,fiberglass ,monohull,1,0,motorless,0,0,2013,6979.05622067592
1680,Catalina 30,30.0,10.0,5.0,1984,cruiser,"Brooklyn, New York",17900.0,2013-04-07,fiberglass ,monohull,1,1,inboard,1,1,2013,20820.85105834983
1681,Beneteau 473 Oceanis Comodore Clipper,48.0,14.6,7.0,2005,cruiser,"Singapore, Outside United States",220000.0,2013-04-07,fiberglass ,monohull,1,1,inboard,1,1,2013,255898.72809145038
1682,Catalina Catalina 30,30.0,10.8,5.3,1981,cruiser,"New Bern, North Carolina",16900.0,2013-04-06,fiberglass ,monohull,1,0,inboard,1,1,2013,19657.675021570503
1683,Chrysler C22,22.0,7.75,3.75,1977,cruiser,"Topping, Virginia",2495.0,2013-04-06,fiberglass ,monohull,1,0,outboard,1,0,2013,2902.124211764403
1684,Hallberg Rassy HR 38,38.0,12.0,6.0,1979,cruiser,"exotic Langkawi Malaysia close to phuket Thailand, ",114000.0,2013-04-06,fiberglass ,monohull,1,1,inboard,1,1,2013,132602.06819284247
1685,Catalina 28 mk11,29.1,10.4,5.16,2006,cruiser,"San Diego, California",69000.0,2013-04-05,fiberglass ,monohull,1,1,inboard,1,1,2013,80259.14653777308
1687,Paceship Acadian Yawl,30.0,8.5,4.3,1970,cruiser,"Bronte Harbour Oakville Ontario Canada, Outside United States",12500.0,2013-04-03,fiberglass ,monohull,1,0,inboard,1,1,2013,14539.7004597415
1688,Irwin Mark 3,28.5,9.5,4.0,1973,cruiser,"Fairhaven, Massachusetts",4200.0,2013-04-02,fiberglass ,monohull,1,0,inboard,1,1,2013,4885.339354473143
1689,Jeanneau 42 DS,42.5,13.6,5.5,2011,cruiser,"Miami, Florida",320000.0,2013-04-01,fiberglass ,monohull,1,0,motorless,0,0,2013,372216.3317693824
1691,Mirage 27,27.0,9.0,4.6,1980,daysailer,"Plattsburgh, New York",14000.0,2013-04-01,fiberglass ,monohull,1,0,inboard,1,1,2013,16284.46451491048
1694,Erickson Sloop,39.0,11.4,5.0,1972,motorsailer,"Fort Lauderdale, Florida",14900.0,2013-03-29,fiberglass ,monohull,1,1,inboard,1,1,2013,17331.322948011868
1695,catalina yachts ,30.0,11.0,4.0,1980,daysailer,"bradenton, Florida",15000.0,2013-03-28,fiberglass ,monohull,1,1,inboard,1,1,2013,17447.640551689798
1696,Performance Cruising Telstar Trimaran,28.5,18.0,1.5,2006,cruiser,"San Diego, California",59000.0,2013-03-28,fiberglass ,trimaran,0,0,outboard,1,0,2013,68627.38616997987
1697,O'Day Sloop,25.0,8.0,2.1,1975,daysailer,"Indian Rocks Beach, Florida",4600.0,2013-03-28,fiberglass ,monohull,1,0,outboard,1,0,2013,5350.609769184872
1698,Marine Innovators Sandpiper 32,32.0,8.0,2.0,1978,cruiser,"Northwest Creek Marina, North Carolina",11000.0,2013-03-28,fiberglass ,monohull,1,0,outboard,1,0,2013,12794.93640457252
1704,J Boats J-24,24.0,8.9,4.0,1982,racer,"Chicago, Illinois",5000.0,2020-01-30,fiberglass ,monohull,1,0,outboard,1,0,2020,5234.901144078112
1706,Saturna Off Shore,33.0,10.8,5.0,1981,cruiser,"Ladner BC Canada, Outside United States",47500.0,2020-01-29,fiberglass ,monohull,1,1,inboard,1,1,2020,49731.56086874207
1707,Catalina Catalina 27 Tall Rig,27.0,8.0,4.0,1982,cruiser,"Pompano Beach FL, Florida",6900.0,2020-01-29,fiberglass ,monohull,1,0,inboard,1,1,2020,7224.1635788277945
1709,Alerion Express Alerion Express 28,28.0,8.0,5.5,1997,daysailer,"Cartagena COLOMBIA, Outside United States",41000.0,2020-01-28,fiberglass ,monohull,1,0,inboard,1,1,2020,42926.18938144052
1710,Gulfstar 41 Ketch Center Cockpit,41.0,126.0,5.0,1974,cruiser,"Fort Myers, Florida",49900.0,2020-01-27,fiberglass ,monohull,1,1,inboard,1,1,2020,52244.31341789956
1711,Pearson P-36,36.0,11.5,6.0,1973,cruiser,"Rockland, Maine",45000.0,2020-01-27,fiberglass ,monohull,1,1,inboard,1,1,2020,47114.11029670301
1712,Ranger 23 TM,23.0,8.0,3.8,1976,racer,"Sanford, Florida",6000.0,2020-01-27,fiberglass ,monohull,1,0,outboard,1,0,2020,6281.881372893735
1714,One Off Cat Ketch Unstayed,30.0,11.2,3.0,1990,cruiser,"Montreal Canada, Outside United States",25000.0,2020-01-26,composite ,monohull,1,1,inboard,1,1,2020,26174.50572039056
1715,Glastron Spirit 23,23.0,7.7,2.4,1981,cruiser,"Chacala, Outside United States",5500.0,2020-01-26,fiberglass ,monohull,1,0,outboard,1,0,2020,5758.391258485924
1717,Fountaine Pajot Helia Owners Version,44.0,24.0,4.0,2016,cruiser,"Fort Pierce, Florida",589000.0,2020-01-24,fiberglass ,catamaran,0,1,inboard,2,1,2020,616671.3547724016
1719,Kenner Privateer Ketch,31.0,8.0,3.5,1971,cruiser,"San Diego in one of the most sought after 32 ft slips in area, California",5900.0,2020-01-23,fiberglass ,monohull,1,0,outboard,1,0,2020,6177.183350012172
1722,Irwin CC,37.0,11.5,4.5,1973,cruiser,"Stockton, Missouri",19500.0,2020-01-22,fiberglass ,monohull,1,1,inboard,1,1,2020,20416.11446190464
1723,Schock Santana 27,27.0,9.0,4.0,1971,daysailer,"Friday Harbor, Washington",5000.0,2020-01-21,fiberglass ,monohull,1,0,outboard,1,0,2020,5234.901144078112
1725,J Boats J-92,30.0,10.0,5.9,1993,racer,"Milford, Connecticut",34000.0,2020-01-21,fiberglass ,monohull,1,1,inboard,1,1,2020,35597.32777973116
1729,Islander 30 Mk. II,30.0,10.0,5.0,1971,cruiser,"South Beach Marina, California",12500.0,2020-01-20,fiberglass ,monohull,1,1,inboard,1,1,2020,13087.25286019528
1730,Coronado 35' Sloop - Sold,35.0,11.0,5.5,1971,cruiser,"Satellite Beach, Florida",10900.0,2020-01-18,fiberglass ,monohull,1,1,inboard,1,1,2020,11412.084494090284
1731,Gulfstar 40 Ted Hood 1977 Hood custom 40,40.0,11.7,3.11,1977,racer,"Burr Bros Marion MA, Massachusetts",90000.0,2020-01-18,fiberglass ,monohull,1,1,inboard,1,1,2020,94228.22059340602
1732,Hunter 380,38.0,12.0,5.0,2000,cruiser,"Midland Ontario Canada Lake Huron, Outside United States",73000.0,2020-01-18,fiberglass ,monohull,1,1,inboard,1,1,2020,76429.55670354044
1733,Walter Simmons Design Vintage Classic Sprit Sail Sloop,16.0,4.6,2.4,1985,cruiser,"Sodus, New York",5800.0,2020-01-17,wood ,monohull,1,0,motorless,0,0,2020,6072.48532713061
1734,Newport 16,15.8,6.3,3.9,1973,cruiser,"Benicia, California",3500.0,2020-01-17,fiberglass ,monohull,1,0,outboard,1,0,2020,3664.4308008546786
1735,S2 7.3 Meter,24.0,8.0,2.1,1979,cruiser,"Morton, Illinois",6439.0,2020-01-16,fiberglass ,monohull,1,0,inboard,1,1,2020,6741.505693343793
1736,BALI 4.3,43.0,25.11,3.11,2015,cruiser,"Riviera Beach, Florida",479000.0,2020-01-15,fiberglass ,catamaran,0,1,inboard,2,1,2020,501503.52960268315
1737,C & C 33,32.11,10.7,5.6,1975,racer,"CITY ISLAND, New York",9900.0,2020-01-15,fiberglass ,monohull,1,1,inboard,1,1,2020,10365.104265274662
1738,Catalina 30 MK II TR WK,30.0,10.1,3.1,1987,cruiser,"City Island, New York",21500.0,2020-01-15,fiberglass ,monohull,1,1,inboard,1,1,2020,22510.074919535884
1739,Cal 39 MK II,39.0,12.0,56.0,1978,cruiser,"Rio Dulce Guatemala, Outside United States",56000.0,2020-01-15,fiberglass ,monohull,1,1,inboard,1,1,2020,58630.89281367486
1741,Morgan Center Cockpit,44.0,13.0,5.9,1989,cruiser,"St John US Virgin Islands, Outside United States",111000.0,2020-01-14,fiberglass ,monohull,1,1,inboard,1,1,2020,116214.8053985341
1742,Pearson 23c,23.0,8.0,4.0,1983,daysailer,"chicago, Illinois",4800.0,2020-01-14,fiberglass ,monohull,1,0,outboard,1,0,2020,5025.505098314988
1743,O'Day 35,35.0,11.2,5.7,1986,racer,"Northport, New York",39000.0,2020-01-14,fiberglass ,monohull,1,1,inboard,1,1,2020,40832.22892380928
1744,Technologie saint philibert Paul Lucas 38 ft,38.0,25.0,4.0,2005,racer,"Martinique or St Martin, Outside United States",130000.0,2020-01-14,other ,trimaran,0,1,inboard,1,1,2020,136107.4297460309
1747,Hunter 355 Legend,35.0,11.8,4.5,1994,cruiser,"Long Beach, California",44900.0,2020-01-10,fiberglass ,monohull,1,1,inboard,1,1,2020,47009.41227382145
